# Target Sample Rate: 500 Hz
time,gFx,gFy,gFz,TgF
15.555844001,-0.0633,-0.9877,-0.0173,0.990
15.558338539,-0.0643,-0.9951,0.0010,0.997
15.564135693,-0.0633,-0.9933,0.0215,0.996
15.56675077,-0.0489,-0.9948,0.0530,0.997
15.570444385,-0.0366,-0.9887,0.1024,0.995
15.572874462,-0.0293,-0.9907,0.1244,0.999
15.57639177,-0.0217,-0.9885,0.1476,1.000
15.58404377,-0.0244,-0.9811,0.1691,0.996
15.587070232,-0.0432,-0.9692,0.1774,0.986
15.597189001,-0.0479,-0.9667,0.1786,0.984
15.600792693,-0.1021,-0.9526,0.1505,0.970
15.602887385,-0.1107,-0.9521,0.1461,0.970
15.606654847,-0.1415,-0.9462,0.1258,0.965
15.609587155,-0.1446,-0.9469,0.1219,0.966
15.614307693,-0.1654,-0.9457,0.1065,0.966
15.616875078,-0.1842,-0.9445,0.0897,0.966
15.621033847,-0.1935,-0.9428,0.0789,0.966
15.624552924,-0.1986,-0.9411,0.0665,0.964
15.627013616,-0.1974,-0.9379,0.0687,0.961
15.630912693,-0.1959,-0.9315,0.0704,0.955
15.634896616,-0.1996,-0.9271,0.0755,0.951
15.638823078,-0.2003,-0.9284,0.0716,0.952
15.640973924,-0.1994,-0.9296,0.0669,0.953
15.643017308,-0.1984,-0.9328,0.0655,0.956
15.64724277,-0.1930,-0.9350,0.0596,0.957
15.650742155,-0.1771,-0.9406,0.0579,0.959
15.655482462,-0.1632,-0.9403,0.0594,0.956
15.658743385,-0.1441,-0.9543,0.0640,0.967
15.663968924,-0.1266,-0.9716,0.0672,0.982
15.667209308,-0.1112,-0.9836,0.0687,0.992
15.670777847,-0.0999,-0.9982,0.0711,1.006
15.672807462,-0.0936,-1.0085,0.0755,1.016
15.677250155,-0.0691,-1.0268,0.0889,1.033
15.684404385,-0.0486,-1.0332,0.1104,1.040
15.691725924,-0.0176,-1.0471,0.1400,1.057
15.706178847,-0.0039,-1.0449,0.1544,1.056
15.709281924,-0.0066,-0.9868,0.1165,0.994
15.713853308,-0.0139,-0.9731,0.1055,0.979
15.716897539,-0.0213,-0.9582,0.0977,0.963
15.722315462,-0.0271,-0.9486,0.0904,0.953
15.725224001,-0.0286,-0.9359,0.0906,0.941
15.730913847,-0.0335,-0.9291,0.0958,0.935
15.735423462,-0.0403,-0.9274,0.1077,0.934
15.738996385,-0.0486,-0.9311,0.1141,0.939
15.74153177,-0.0520,-0.9306,0.1136,0.939
15.744653847,-0.0762,-0.9306,0.1077,0.940
15.747047693,-0.0831,-0.9315,0.1041,0.941
15.750664308,-0.1016,-0.9418,0.0867,0.951
15.752725539,-0.1097,-0.9450,0.0787,0.955
15.755060616,-0.1126,-0.9469,0.0755,0.957
15.758761924,-0.1180,-0.9579,0.0633,0.967
15.760930462,-0.1182,-0.9606,0.0611,0.970
15.76381977,-0.1197,-0.9640,0.0579,0.973
15.76707077,-0.1116,-0.9740,0.0628,0.982
15.770690232,-0.1019,-0.9836,0.0706,0.991
15.77293877,-0.0985,-0.9868,0.0757,0.995
15.774990847,-0.0972,-0.9894,0.0784,0.997
15.779075693,-0.0911,-1.0004,0.0894,1.009
15.784704924,-0.0882,-1.0075,0.0909,1.015
15.791594462,-0.0801,-1.0227,0.1002,1.031
15.804673924,-0.0799,-1.0403,0.1131,1.049
15.808597847,-0.0645,-1.0906,0.1661,1.105
15.81099477,-0.0657,-1.0969,0.1739,1.113
15.81444677,-0.0650,-1.1065,0.1808,1.123
15.81793977,-0.0603,-1.1216,0.1930,1.140
15.82141177,-0.0577,-1.1419,0.2060,1.162
15.823594539,-0.0591,-1.1468,0.2089,1.167
15.826742155,-0.0606,-1.1644,0.2211,1.187
15.829308924,-0.0603,-1.1739,0.2284,1.197
15.831580616,-0.0596,-1.1776,0.2314,1.202
15.834828924,-0.0621,-1.1954,0.2380,1.220
15.837271462,-0.0635,-1.1995,0.2380,1.225
15.839749001,-0.0691,-1.2032,0.2446,1.230
15.842952616,-0.0730,-1.2293,0.2492,1.256
15.844981001,-0.0787,-1.2340,0.2507,1.262
15.847522462,-0.0831,-1.2447,0.2482,1.272
15.850878155,-0.0958,-1.2594,0.2460,1.287
15.856068309,-0.1173,-1.2885,0.2279,1.314
15.858641539,-0.1402,-1.3100,0.2150,1.335
15.861208616,-0.1529,-1.3239,0.2086,1.349
15.865242462,-0.1771,-1.3442,0.1930,1.369
15.867300001,-0.1976,-1.3547,0.1830,1.381
15.870563462,-0.2267,-1.3728,0.1595,1.400
15.872822847,-0.2441,-1.3847,0.1417,1.413
15.877237539,-0.2851,-1.4057,0.1036,1.438
15.88093477,-0.3130,-1.4148,0.0796,1.451
15.882959462,-0.3315,-1.4197,0.0633,1.459
15.88515477,-0.3408,-1.4216,0.0564,1.463
15.892365309,-0.3713,-1.4246,0.0264,1.472
15.899460001,-0.4068,-1.4133,-0.0039,1.471
15.910448693,-0.4300,-1.3940,-0.0266,1.459
15.914590847,-0.4420,-1.3437,-0.0613,1.416
15.91725177,-0.4268,-1.3210,-0.0743,1.390
15.92070677,-0.4082,-1.3048,-0.0831,1.370
15.922707385,-0.3926,-1.2965,-0.0860,1.357
15.926728001,-0.3716,-1.2824,-0.0943,1.338
15.928776693,-0.3557,-1.2709,-0.0955,1.323
15.932574539,-0.3291,-1.2550,-0.0955,1.301
15.935183462,-0.3115,-1.2450,-0.0923,1.287
15.939016693,-0.2800,-1.2274,-0.0926,1.262
15.942755385,-0.2575,-1.2174,-0.0933,1.248
15.945029924,-0.2436,-1.2110,-0.0965,1.239
15.948689001,-0.2223,-1.1993,-0.0967,1.224
15.950952078,-0.2079,-1.1912,-0.0989,1.213
15.955123693,-0.1906,-1.1785,-0.1014,1.198
15.958750155,-0.1715,-1.1607,-0.1021,1.178
15.960934232,-0.1671,-1.1563,-0.1031,1.173
15.963572001,-0.1564,-1.1480,-0.1055,1.163
15.967144616,-0.1432,-1.1277,-0.1055,1.142
15.970455385,-0.1266,-1.1138,-0.1036,1.126
15.972698847,-0.1192,-1.1050,-0.1041,1.116
15.975049847,-0.1143,-1.0996,-0.1036,1.110
15.977288924,-0.1051,-1.0913,-0.1009,1.101
15.980996001,-0.0923,-1.0737,-0.0955,1.082
15.983426155,-0.0833,-1.0706,-0.0882,1.077
15.986895693,-0.0674,-1.0554,-0.0823,1.061
15.992360616,-0.0625,-1.0534,-0.0809,1.058
15.999634847,-0.0374,-1.0398,-0.0694,1.043
16.011773001,-0.0100,-1.0329,-0.0672,1.035
16.015572693,0.0464,-1.0285,-0.0779,1.033
16.018816924,0.0557,-1.0298,-0.0811,1.034
16.021042539,0.0613,-1.0315,-0.0833,1.037
16.023262539,0.0635,-1.0312,-0.0845,1.037
16.025574155,0.0669,-1.0332,-0.0860,1.039
16.027575462,0.0723,-1.0346,-0.0862,1.041
16.030855693,0.0765,-1.0385,-0.0855,1.045
16.034657616,0.0799,-1.0439,-0.0811,1.050
16.036754232,0.0816,-1.0451,-0.0801,1.051
16.041150232,0.0909,-1.0547,-0.0718,1.061
16.04356677,0.0921,-1.0603,-0.0711,1.067
16.047274847,0.0916,-1.0669,-0.0662,1.073
16.051297001,0.0928,-1.0754,-0.0613,1.081
16.055066462,0.0967,-1.0879,-0.0616,1.094
16.05875477,0.1011,-1.0974,-0.0643,1.104
16.060744001,0.1019,-1.1028,-0.0657,1.109
16.064598847,0.0989,-1.1060,-0.0650,1.112
16.068620924,0.0928,-1.1094,-0.0665,1.115
16.070757539,0.0887,-1.1079,-0.0662,1.113
16.072851078,0.0770,-1.1055,-0.0616,1.110
16.077479155,0.0625,-1.0979,-0.0403,1.100
16.080933539,0.0535,-1.0896,-0.0112,1.091
16.083241232,0.0432,-1.0842,0.0066,1.085
16.086636924,0.0247,-1.0752,0.0237,1.076
16.092019078,0.0078,-1.0671,0.0354,1.068
16.094591385,-0.0286,-1.0500,0.0469,1.051
16.111570155,-0.0447,-1.0449,0.0450,1.047
16.114727155,-0.1483,-1.0124,0.0581,1.025
16.11869477,-0.1676,-1.0046,0.0450,1.019
16.120819693,-0.1774,-1.0024,0.0396,1.019
16.123043693,-0.1854,-0.9970,0.0381,1.015
16.126284309,-0.1913,-0.9897,0.0379,1.009
16.129296924,-0.1989,-0.9794,0.0408,1.000
16.133084309,-0.1984,-0.9736,0.0403,0.994
16.137271155,-0.1979,-0.9667,0.0249,0.987
16.141161847,-0.1974,-0.9626,0.0054,0.983
16.143257001,-0.1989,-0.9623,-0.0117,0.983
16.147426462,-0.1945,-0.9660,-0.0528,0.987
16.151428309,-0.1896,-0.9665,-0.1109,0.991
16.155339078,-0.1857,-0.9689,-0.1617,1.000
16.158503693,-0.1752,-0.9782,-0.2243,1.019
16.160662847,-0.1749,-0.9802,-0.2389,1.024
16.163826539,-0.1747,-0.9848,-0.2641,1.034
16.166764924,-0.1759,-0.9755,-0.2873,1.032
16.170568693,-0.1940,-0.9638,-0.2819,1.023
16.172685539,-0.2099,-0.9589,-0.2746,1.019
16.175104385,-0.2179,-0.9567,-0.2712,1.018
16.178618462,-0.2543,-0.9460,-0.2636,1.014
16.180693847,-0.2651,-0.9438,-0.2599,1.014
16.182768385,-0.2824,-0.9418,-0.2558,1.016
16.184975693,-0.2959,-0.9323,-0.2450,1.008
16.191691155,-0.2959,-0.9193,-0.2194,0.990
16.199656616,-0.2595,-0.8832,-0.1722,0.936
16.210208309,-0.2639,-0.8609,-0.1412,0.911
16.217698539,-0.2639,-0.8157,-0.0655,0.860
16.221001539,-0.3066,-0.8165,0.0090,0.872
16.225385309,-0.3198,-0.8140,0.0200,0.875
16.230269539,-0.3313,-0.8113,0.0320,0.877
16.232445232,-0.3313,-0.8069,0.0332,0.873
16.236237001,-0.3249,-0.8060,0.0305,0.870
16.239336078,-0.3112,-0.8045,0.0296,0.863
16.242399078,-0.2841,-0.8067,0.0254,0.856
16.244708924,-0.2643,-0.8077,0.0215,0.850
16.248565309,-0.2272,-0.8113,0.0015,0.843
16.252297924,-0.1942,-0.8265,-0.0110,0.849
16.255452616,-0.1830,-0.8399,-0.0122,0.860
16.25827877,-0.1669,-0.8675,-0.0254,0.884
16.263625847,-0.1437,-0.8881,-0.0430,0.901
16.266565924,-0.1077,-0.8881,-0.0557,0.896
16.270199155,-0.0667,-0.8800,-0.0723,0.885
16.27323177,-0.0374,-0.8661,-0.0889,0.871
16.277364078,0.0166,-0.8465,-0.1319,0.857
16.280388385,0.0513,-0.8482,-0.1542,0.864
16.282497232,0.0804,-0.8575,-0.1695,0.878
16.286326539,0.1336,-0.8683,-0.1898,0.899
16.290024309,0.1673,-0.8714,-0.2091,0.912
16.295692616,0.2147,-0.8587,-0.2387,0.917
16.301361001,0.2460,-0.8446,-0.2575,0.917
16.305733847,0.2722,-0.8411,-0.2695,0.924
16.308432616,0.2680,-0.8289,-0.2687,0.912
16.312776001,0.2397,-0.8289,-0.2687,0.904
16.31633477,0.1534,-0.8570,-0.2526,0.907
16.320226847,0.0931,-0.8797,-0.2402,0.917
16.324384924,0.0305,-0.9017,-0.2243,0.930
16.326423385,0.0193,-0.9037,-0.2204,0.930
16.328686462,-0.0039,-0.9005,-0.2152,0.926
16.330720616,-0.0239,-0.8981,-0.2147,0.924
16.334317309,-0.0413,-0.9059,-0.2194,0.933
16.336509847,-0.0476,-0.9139,-0.2243,0.942
16.34091077,-0.0569,-0.9259,-0.2270,0.955
16.344816924,-0.0767,-0.9411,-0.2377,0.974
16.347074232,-0.0784,-0.9445,-0.2380,0.977
16.350901847,-0.0735,-0.9677,-0.2458,1.001
16.353171385,-0.0616,-0.9811,-0.2480,1.014
16.35524277,-0.0557,-0.9838,-0.2489,1.016
16.358885539,-0.0330,-0.9853,-0.2358,1.014
16.363185539,-0.0012,-0.9838,-0.2194,1.008
16.365296924,0.0215,-0.9819,-0.2069,1.004
16.368646232,0.0601,-0.9733,-0.1915,0.994
16.370736616,0.0872,-0.9635,-0.1842,0.985
16.37466777,0.1307,-0.9489,-0.1779,0.974
16.376677616,0.1544,-0.9391,-0.1761,0.968
16.380586539,0.1815,-0.9132,-0.1764,0.948
16.383086462,0.1976,-0.9061,-0.1759,0.944
16.386645309,0.2140,-0.8822,-0.1781,0.925
16.392127693,0.2162,-0.8797,-0.1793,0.924
16.394801232,0.2152,-0.8678,-0.1801,0.912
16.409713924,0.2003,-0.8636,-0.1825,0.905
16.413956078,0.0655,-0.8387,-0.1808,0.860
16.416808924,0.0515,-0.8424,-0.1818,0.863
16.418842155,0.0474,-0.8463,-0.1823,0.867
16.421736078,0.0437,-0.8509,-0.1830,0.871
16.424672924,0.0469,-0.8548,-0.1881,0.877
16.42692677,0.0513,-0.8558,-0.1998,0.880
16.431126232,0.0728,-0.8626,-0.2143,0.892
16.433361847,0.0892,-0.8663,-0.2223,0.899
16.437289616,0.1131,-0.8683,-0.2365,0.907
16.441323155,0.1415,-0.8634,-0.2551,0.911
16.444501309,0.1566,-0.8595,-0.2599,0.911
16.446856001,0.1654,-0.8563,-0.2621,0.911
16.450963155,0.1776,-0.8539,-0.2660,0.912
16.453103693,0.1820,-0.8502,-0.2687,0.910
16.455967693,0.1862,-0.8465,-0.2741,0.909
16.458976693,0.1813,-0.8387,-0.2807,0.903
16.463555078,0.1717,-0.8214,-0.2788,0.884
16.467089616,0.1744,-0.8148,-0.2678,0.875
16.470769232,0.1779,-0.8087,-0.2553,0.866
16.472833309,0.1813,-0.8045,-0.2482,0.861
16.474992385,0.1810,-0.7984,-0.2475,0.855
16.478787078,0.1871,-0.7928,-0.2436,0.850
16.481006155,0.1908,-0.7933,-0.2402,0.850
16.483511462,0.1952,-0.7925,-0.2367,0.850
16.486854232,0.1984,-0.7889,-0.2377,0.847
16.492146539,0.2003,-0.7906,-0.2394,0.850
16.497514232,0.2006,-0.7901,-0.2421,0.850
16.506963385,0.1945,-0.7784,-0.2494,0.840
16.510684309,0.1803,-0.7378,-0.2360,0.795
16.513031385,0.1769,-0.7339,-0.2353,0.791
16.516870847,0.1676,-0.7202,-0.2289,0.774
16.521877847,0.1617,-0.7097,-0.2257,0.762
16.525067155,0.1593,-0.6987,-0.2199,0.750
16.52913477,0.1581,-0.6892,-0.2169,0.740
16.533407155,0.1559,-0.6831,-0.2138,0.733
16.537309539,0.1529,-0.6767,-0.2111,0.725
16.539496001,0.1480,-0.6714,-0.2123,0.720
16.543329309,0.1295,-0.6589,-0.2096,0.703
16.547034539,0.1317,-0.6599,-0.2099,0.705
16.549460693,0.1385,-0.6635,-0.2081,0.709
16.553196001,0.1222,-0.6550,-0.2086,0.698
16.556970539,0.1036,-0.6457,-0.2116,0.687
16.560492001,0.0867,-0.6347,-0.2162,0.676
16.563224924,0.0750,-0.6291,-0.2177,0.670
16.566648385,0.0748,-0.6288,-0.2204,0.671
16.568655385,0.0767,-0.6296,-0.2204,0.671
16.571491155,0.0770,-0.6259,-0.2235,0.669
16.574714155,0.0733,-0.6164,-0.2323,0.663
16.576992616,0.0708,-0.6115,-0.2416,0.661
16.581052001,0.0591,-0.5902,-0.2612,0.648
16.584736616,0.0589,-0.5768,-0.2736,0.641
16.587078155,0.0633,-0.5729,-0.2763,0.639
16.592102539,0.0643,-0.5717,-0.2780,0.639
16.599640078,0.0569,-0.5585,-0.2895,0.632
16.610724924,0.0523,-0.5536,-0.2883,0.626
16.612786539,0.0809,-0.5607,-0.2690,0.627
16.614971155,0.0933,-0.5639,-0.2695,0.632
16.618532385,0.1126,-0.5722,-0.2582,0.638
16.622180078,0.1248,-0.5761,-0.2460,0.639
16.624652616,0.1380,-0.5763,-0.2240,0.634
16.626819078,0.1463,-0.5771,-0.2040,0.629
16.630548693,0.1593,-0.5785,-0.1671,0.623
16.633026539,0.1683,-0.5829,-0.1444,0.624
16.638564693,0.1708,-0.5861,-0.1185,0.622
16.640717924,0.1598,-0.5954,-0.1143,0.627
16.643387693,0.1622,-0.6059,-0.1314,0.641
16.646665924,0.1820,-0.6254,-0.1854,0.677
16.648764309,0.2106,-0.6425,-0.2399,0.717
16.650966155,0.2306,-0.6543,-0.2758,0.747
16.655493309,0.3442,-0.7058,-0.4581,0.909
16.658905924,0.4532,-0.7356,-0.6132,1.059
16.660984001,0.5333,-0.7564,-0.6889,1.154
16.664070539,0.6108,-0.7759,-0.7253,1.225
16.667181001,0.7322,-0.8118,-0.6863,1.291
16.66935577,0.7994,-0.8404,-0.6147,1.313
16.676309539,0.8243,-0.8753,-0.5724,1.332
16.678570155,0.7901,-1.0356,-0.3332,1.345
16.681042232,0.6970,-1.1118,-0.2529,1.336
16.684917847,0.5016,-1.2342,-0.1109,1.337
16.687052001,0.3555,-1.3122,-0.0374,1.360
16.692569309,0.2160,-1.3881,-0.0068,1.405
16.69959177,-0.0508,-1.5860,-0.1236,1.592
16.712135155,-0.1380,-1.8069,-0.4153,1.859
16.714770539,0.3618,-2.1614,-0.4999,2.248
16.717291155,0.4437,-2.1602,-0.3408,2.231
16.722165001,0.5245,-2.1218,-0.1153,2.189
16.72493577,0.5575,-1.9901,0.0650,2.068
16.727200309,0.5563,-1.9442,0.0833,2.024
16.730968001,0.5091,-1.7233,0.0457,1.798
16.732981309,0.4869,-1.5975,-0.0252,1.670
16.738257001,0.3997,-1.4219,-0.1275,1.482
16.740552385,0.3489,-1.2550,-0.1915,1.317
16.74333177,0.3191,-1.1497,-0.2116,1.212
16.746705924,0.2741,-0.9982,-0.2321,1.061
16.748730462,0.2538,-0.9037,-0.2502,0.971
16.75085177,0.2358,-0.8221,-0.2751,0.898
16.754857309,0.2045,-0.7104,-0.3183,0.805
16.75715077,0.1791,-0.6408,-0.3376,0.746
16.760899385,0.1393,-0.5607,-0.3327,0.667
16.763216693,0.1094,-0.5221,-0.3125,0.618
16.76680377,0.0479,-0.4796,-0.2499,0.543
16.768918847,0.0369,-0.4784,-0.2365,0.535
16.772909924,-0.0149,-0.5020,-0.1898,0.537
16.775441847,-0.0327,-0.5138,-0.1793,0.545
16.778278847,-0.1007,-0.5836,-0.1246,0.605
16.780791155,-0.1349,-0.6306,-0.0928,0.651
16.783321309,-0.1483,-0.6572,-0.0801,0.678
16.786636309,-0.1468,-0.7793,-0.0601,0.795
16.793940924,-0.1344,-0.8111,-0.0603,0.824
16.799683693,-0.0369,-1.0219,-0.0425,1.023
16.811577539,0.0235,-1.1311,-0.0344,1.132
16.814679462,0.1959,-1.4114,-0.0872,1.428
16.817197309,0.2069,-1.4287,-0.0999,1.447
16.820973924,0.2402,-1.4832,-0.1400,1.509
16.823219462,0.2441,-1.4910,-0.1463,1.518
16.826803462,0.2428,-1.5057,-0.1654,1.534
16.828879078,0.2301,-1.4939,-0.1666,1.521
16.832837924,0.2094,-1.4610,-0.1517,1.484
16.834900924,0.1964,-1.4202,-0.1346,1.440
16.83711477,0.1913,-1.3938,-0.1244,1.412
16.840860078,0.1764,-1.2921,-0.0899,1.307
16.842948309,0.1805,-1.2518,-0.0787,1.267
16.847119693,0.1913,-1.2000,-0.0728,1.217
16.851480924,0.1945,-1.1468,-0.0625,1.165
16.855486155,0.1974,-1.0793,-0.0694,1.099
16.859139078,0.1979,-1.0273,-0.0809,1.049
16.863930539,0.1918,-0.9633,-0.0945,0.987
16.867414847,0.1783,-0.9181,-0.1041,0.941
16.870857847,0.1691,-0.8658,-0.1075,0.889
16.873065847,0.1593,-0.8539,-0.1060,0.875
16.876944078,0.1307,-0.8116,-0.0921,0.827
16.880508309,0.1102,-0.7891,-0.0765,0.800
16.882688693,0.0960,-0.7786,-0.0635,0.787
16.884662847,0.0897,-0.7749,-0.0567,0.782
16.891729001,0.0633,-0.7652,-0.0432,0.769
16.895509232,0.0303,-0.7595,-0.0406,0.761
16.909380616,0.0164,-0.7588,-0.0379,0.760
16.921905847,-0.0300,-0.8309,0.0125,0.832
16.924469924,-0.0572,-0.9469,0.0689,0.951
16.931108924,-0.0623,-0.9738,0.0667,0.978
16.934730155,-0.0621,-1.0114,0.0518,1.015
16.937479155,-0.0562,-1.0263,0.0452,1.029
16.940016309,-0.0493,-1.0390,0.0366,1.041
16.942561847,-0.0335,-1.0666,0.0247,1.067
16.944694462,-0.0215,-1.0840,0.0166,1.084
16.946974232,-0.0166,-1.0916,0.0147,1.092
16.950480616,-0.0129,-1.0913,0.0095,1.091
16.952662155,-0.0100,-1.0859,0.0095,1.086
16.954876078,-0.0066,-1.0842,0.0105,1.084
16.958800309,-0.0051,-1.0745,0.0078,1.074
16.960830155,-0.0086,-1.0720,0.0046,1.072
16.962889616,-0.0093,-1.0691,0.0000,1.069
16.966787078,-0.0024,-1.0520,-0.0037,1.052
16.969015693,-0.0024,-1.0466,-0.0046,1.047
16.973125616,0.0049,-1.0300,-0.0154,1.030
16.977160078,0.0115,-1.0212,-0.0254,1.022
16.980600616,0.0156,-1.0173,-0.0403,1.018
16.983127462,0.0161,-1.0161,-0.0437,1.017
16.985193539,0.0169,-1.0139,-0.0525,1.015
16.992364616,0.0264,-1.0175,-0.0586,1.020
16.997351078,0.0442,-1.0227,-0.0713,1.026
17.007031462,0.0574,-1.0288,-0.0750,1.033
17.009088001,0.0892,-1.0454,-0.0635,1.051
17.012958462,0.0972,-1.0437,-0.0601,1.050
17.017159693,0.1011,-1.0356,-0.0523,1.042
17.019131385,0.1024,-1.0310,-0.0493,1.037
17.021348924,0.1055,-1.0232,-0.0457,1.030
17.025032385,0.1041,-1.0085,-0.0349,1.014
17.02733577,0.0985,-0.9965,-0.0276,1.002
17.030656385,0.0872,-0.9728,-0.0139,0.977
17.032920001,0.0809,-0.9584,-0.0042,0.962
17.036385616,0.0762,-0.9359,0.0105,0.939
17.038677539,0.0752,-0.9181,0.0191,0.921
17.040792924,0.0755,-0.8990,0.0291,0.903
17.044487385,0.0784,-0.8714,0.0359,0.876
17.04681877,0.0784,-0.8541,0.0435,0.859
17.050781309,0.0694,-0.8343,0.0572,0.839
17.052794232,0.0650,-0.8221,0.0677,0.827
17.054861232,0.0611,-0.8118,0.0762,0.818
17.058925616,0.0550,-0.8025,0.0853,0.809
17.060915385,0.0415,-0.7940,0.0870,0.800
17.063113232,0.0318,-0.7859,0.0843,0.791
17.068604309,0.0129,-0.7784,0.0821,0.783
17.071619385,-0.0029,-0.7713,0.0784,0.775
17.075165309,-0.0349,-0.7723,0.0699,0.776
17.077415385,-0.0581,-0.7752,0.0679,0.780
17.081062539,-0.1021,-0.7886,0.0716,0.798
17.083466462,-0.1290,-0.7969,0.0760,0.811
17.087105847,-0.1664,-0.8174,0.0833,0.838
17.092718462,-0.1908,-0.8343,0.0899,0.861
17.099657001,-0.2372,-0.8690,0.1075,0.907
17.110213232,-0.2739,-0.9056,0.1275,0.955
17.114397001,-0.2902,-0.9293,0.1295,0.982
17.116776924,-0.2570,-0.9227,0.1266,0.966
17.119010155,-0.2382,-0.9235,0.1217,0.961
17.121896078,-0.2272,-0.9252,0.1202,0.960
17.125189309,-0.1818,-0.9389,0.1080,0.962
17.129968309,-0.1559,-0.9452,0.0948,0.963
17.132716616,-0.1285,-0.9467,0.0418,0.956
17.135078539,-0.1222,-0.9435,0.0266,0.952
17.138243386,-0.1138,-0.9359,-0.0076,0.943
17.141039078,-0.1007,-0.9262,-0.0677,0.934
17.144534539,-0.1124,-0.9054,-0.1258,0.921
17.146942847,-0.1192,-0.8973,-0.1441,0.917
17.148985232,-0.1305,-0.8937,-0.1564,0.917
17.151146539,-0.1419,-0.8824,-0.1754,0.911
17.154764309,-0.1554,-0.8707,-0.1818,0.903
17.158674847,-0.1593,-0.8592,-0.1752,0.891
17.163117232,-0.1495,-0.8619,-0.1620,0.890
17.166649924,-0.1219,-0.8683,-0.1214,0.885
17.168645232,-0.1131,-0.8707,-0.1107,0.885
17.171573232,-0.1009,-0.8766,-0.0809,0.886
17.174828001,-0.0811,-0.8937,-0.0432,0.898
17.176954539,-0.0735,-0.9005,-0.0230,0.904
17.180732309,-0.0699,-0.9108,0.0235,0.914
17.183071078,-0.0735,-0.9100,0.0322,0.914
17.185129847,-0.0877,-0.9008,0.0562,0.907
17.191862847,-0.1099,-0.8822,0.0638,0.891
17.19512277,-0.1808,-0.8614,0.0850,0.884
17.207742462,-0.1876,-0.8622,0.0872,0.887
17.210807386,-0.1730,-0.9091,0.0577,0.927
17.213042155,-0.1705,-0.9086,0.0371,0.925
17.217542232,-0.1559,-0.9179,0.0388,0.932
17.221737001,-0.1009,-0.9594,0.0799,0.968
17.229445924,-0.0826,-0.9745,0.0945,0.983
17.232466232,0.0322,-1.0390,0.0826,1.043
17.236394462,0.0176,-1.0222,0.0880,1.026
17.24026277,-0.0066,-0.9882,0.0972,0.993
17.245199462,-0.0205,-0.9762,0.1129,0.983
17.24862277,-0.0545,-0.9450,0.1397,0.957
17.250862462,-0.0601,-0.9376,0.1471,0.951
17.254388001,-0.0687,-0.9328,0.1754,0.952
17.258204001,-0.0691,-0.9372,0.1913,0.959
17.26229177,-0.0762,-0.9587,0.1867,0.980
17.264706155,-0.0848,-0.9650,0.1818,0.986
17.268093001,-0.1256,-0.9968,0.1642,1.018
17.272719693,-0.1510,-1.0053,0.1583,1.029
17.274716924,-0.1835,-1.0293,0.1302,1.054
17.276805616,-0.2025,-1.0508,0.1099,1.076
17.279163386,-0.2128,-1.0574,0.0960,1.083
17.28267977,-0.2639,-1.0464,0.0445,1.080
17.286295155,-0.2917,-1.0493,0.0125,1.089
17.28885077,-0.3081,-1.0403,-0.0051,1.085
17.292818155,-0.3169,-1.0239,-0.0320,1.072
17.298752924,-0.3000,-0.9826,-0.0533,1.029
17.301575462,-0.2929,-0.9662,-0.0584,1.011
17.312288078,-0.2211,-0.8903,-0.0310,0.918
17.314674155,-0.1652,-0.8741,0.0364,0.890
17.316857616,-0.1559,-0.8768,0.0533,0.892
17.320964309,-0.1410,-0.8983,0.0796,0.913
17.323067693,-0.1339,-0.9113,0.1016,0.927
17.326204924,-0.1175,-0.9284,0.1292,0.945
17.330819386,-0.1104,-0.9489,0.1476,0.967
17.332823078,-0.0901,-0.9655,0.1730,0.985
17.336205847,-0.0706,-0.9777,0.1942,0.999
17.338744693,-0.0669,-0.9809,0.2069,1.005
17.342444386,-0.0682,-0.9846,0.2218,1.012
17.346209001,-0.0774,-0.9855,0.2340,1.016
17.348308693,-0.0848,-0.9843,0.2345,1.015
17.352184078,-0.1053,-0.9960,0.2182,1.025
17.356557232,-0.1241,-0.9982,0.2060,1.027
17.360294539,-0.1454,-1.0095,0.1896,1.037
17.362809232,-0.1632,-1.0166,0.1720,1.044
17.366311462,-0.1867,-1.0210,0.1300,1.046
17.368976309,-0.1920,-1.0229,0.1197,1.048
17.37192377,-0.2091,-1.0192,0.0994,1.045
17.375052693,-0.2409,-1.0061,0.0745,1.037
17.380171386,-0.2636,-1.0024,0.0344,1.037
17.383099078,-0.2763,-0.9955,0.0154,1.033
17.387035078,-0.2704,-0.9897,-0.0034,1.026
17.389388309,-0.2695,-0.9875,-0.0051,1.024
17.393374232,-0.2621,-0.9784,-0.0076,1.013
17.396940078,-0.2531,-0.9728,0.0032,1.005
17.399298155,-0.2480,-0.9618,0.0125,0.993
17.403330232,-0.2350,-0.9516,0.0291,0.981
17.408915386,-0.2270,-0.9535,0.0437,0.981
17.415720924,-0.1974,-0.9535,0.0728,0.976
17.425957232,-0.1639,-0.9455,0.1107,0.966
17.429296078,-0.1192,-0.8961,0.1419,0.915
17.431464616,-0.1121,-0.8844,0.1410,0.903
17.435688309,-0.0948,-0.8881,0.1378,0.904
17.438628386,-0.0760,-0.9223,0.1405,0.936
17.440661232,-0.0711,-0.9599,0.1478,0.974
17.44285477,-0.0843,-0.9721,0.1583,0.989
17.444894155,-0.0994,-0.9721,0.1610,0.990
17.447006539,-0.1175,-0.9995,0.1637,1.020
17.449344924,-0.1507,-1.0036,0.1568,1.027
